x,l,a,y,p,t
686.3906,1.167949,0.305119,314.4258,1.594787,534428458.663145
688.7813,1.167949,0.305119,314.4258,1.628121,534428458.663163
690.9063,1.167949,0.305119,314.4258,1.597654,534428458.663179
693.3594,1.167949,0.305119,314.4258,1.607421,534428458.674448
695.6875,1.167949,0.305119,314.2969,1.608854,534428458.674555
698.0781,1.167949,0.305119,314.0977,1.657813,534428458.674579
700.3281,1.167949,0.305119,313.9688,1.691146,534428458.674599
702.7813,1.167949,0.305119,313.8281,1.724479,534428458.692721
705.0313,1.167949,0.305119,313.7695,1.757813,534428458.692805
707.0313,1.167949,0.305119,313.6992,1.81875,534428458.692915
709.2813,1.167949,0.305119,313.6289,1.84375,534428458.692935
711.2813,1.167949,0.305119,313.5,1.885417,534428458.709463
713.2656,1.167949,0.305119,313.4297,1.837758,534428458.709605
715.25,1.167949,0.305119,313.3008,1.827031,534428458.709631
716.9219,1.167949,0.305119,313.1719,1.837446,534428458.709651
718.4375,1.167949,0.305119,312.9727,1.845829,534428458.72667
719.7656,1.167949,0.305119,312.7734,1.847895,534428458.726765
721.0313,1.167949,0.305119,312.5742,1.846032,534428458.726789
721.8906,1.167949,0.305119,312.4453,1.867565,534428458.726809
722.75,1.167949,0.305119,312.375,1.571186,534428458.743227
723.3438,1.167949,0.305119,312.375,1.062116,534428458.743327
723.75,1.167949,0.305119,312.375,0.773094,534428458.743358
724.1406,1.167949,0.305119,312.832,0,534428458.744051
817.7031,1.154399,0.631184,258.0352,0.333333,534428459.377709
817.9063,1.154399,0.631184,258.0352,0.333333,534428459.414803
817.9063,1.154399,0.631184,257.7656,0.333333,534428459.415027
817.9063,1.154399,0.631184,257.2969,0.333333,534428459.44757
817.9063,1.154399,0.631184,256.9688,0.333333,534428459.471725
817.9063,1.154399,0.631184,256.7695,0.333333,534428459.471835
817.9063,1.154399,0.631184,256.5,0.333333,534428459.471893
817.9688,1.154399,0.631184,255.9727,0.333333,534428459.471931
818.1719,1.154399,0.631184,255.4453,0.333333,534428459.471962
818.2969,1.154399,0.631184,254.6484,0.333333,534428459.472048
818.4375,1.154399,0.631184,253.9219,0.333333,534428459.472088
818.5,1.154399,0.631184,253.125,0.333333,534428459.472129
818.5625,1.154399,0.631184,252.1875,0.333333,534428459.472161
818.5625,1.154399,0.631184,251.2617,0.333333,534428459.472191
818.5625,1.154399,0.631184,250.5352,0.721612,534428459.47222
818.2344,1.154399,0.631184,249.6094,0.932419,534428459.472248
817.6406,1.154399,0.631184,248.8711,0.96875,534428459.472277
816.9688,1.154399,0.631184,248.3438,1.130467,534428459.472312
816.1719,1.154399,0.631184,247.7461,1.215492,534428459.472343
815.1875,1.154399,0.631184,247.2188,1.287171,534428459.472374
814.1875,1.154399,0.631184,246.75,1.350517,534428459.472411
813.0625,1.154399,0.631184,246.293,1.38385,534428459.472442
811.9219,1.154399,0.631184,245.8242,1.417183,534428459.484791
810.6094,1.154399,0.631184,245.2969,1.45885,534428459.485256
809.1406,1.154399,0.631184,244.7578,1.441455,534428459.485325
807.6094,1.154399,0.631184,244.2305,1.448744,534428459.485366
806.1563,1.154399,0.631184,243.832,1.463017,534428459.4854
804.3594,1.154399,0.631184,243.4336,1.49635,534428459.485441
802.6406,1.154399,0.631184,243.1641,1.431769,534428459.49572
800.7188,1.154399,0.631184,242.9063,1.424478,534428459.495833
798.7188,1.154399,0.631184,242.7656,1.424999,534428459.495864
796.875,1.154399,0.631184,242.707,1.351196,534428459.512797
794.9375,1.154399,0.631184,242.707,1.318222,534428459.512935
792.625,1.154399,0.631184,242.707,1.313529,534428459.512995
790.8906,1.154399,0.631184,242.707,1.300892,534428459.513031
788.6406,1.154399,0.631184,242.707,1.274789,534428459.528705
786.5781,1.154399,0.631184,243.0352,1.250396,534428459.52881
784.2656,1.154399,0.631184,243.3633,1.226004,534428459.528834
782.4688,1.154399,0.631184,243.6328,1.257317,534428459.528854
780.2188,1.154399,0.631184,244.0313,1.28863,534428459.544383
778.5625,1.154399,0.631184,244.3008,1.282368,534428459.544465
776.7656,1.154399,0.631184,244.6992,1.279146,534428459.544483
775.2344,1.154399,0.631184,245.0273,1.277375,534428459.5445
773.8438,1.154399,0.631184,245.3555,1.274192,534428459.56064
772.5781,1.154399,0.631184,245.6953,1.280236,534428459.560712
771.4531,1.154399,0.631184,246.0938,1.304051,534428459.560731
770.4531,1.154399,0.631184,246.4219,1.327385,534428459.560752
769.6563,1.154399,0.631184,246.8203,1.342004,534428459.576567
768.9375,1.154399,0.631184,247.2773,1.3484,534428459.576659
768.2656,1.154399,0.631184,247.7461,1.405368,534428459.576685
767.8125,1.154399,0.631184,248.2148,1.442623,534428459.576702
767.4688,1.154399,0.631184,248.8711,1.479879,534428459.592813
767.2031,1.154399,0.631184,249.5391,1.496218,534428459.592888
767.0781,1.154399,0.631184,250.4063,1.477621,534428459.592906
767.0781,1.154399,0.631184,251.4023,1.487324,534428459.592927
767.0781,1.154399,0.631184,252.5859,1.50824,534428459.609201
767.0781,1.154399,0.631184,253.8516,1.500554,534428459.609315
767.1406,1.154399,0.631184,255.4453,1.513635,534428459.609337
767.4688,1.154399,0.631184,256.8398,1.526695,534428459.609354
767.9375,1.154399,0.631184,258.4922,1.539433,534428459.624985
768.4688,1.154399,0.631184,260.1563,1.521481,534428459.625068
769.1406,1.154399,0.631184,261.8789,1.503886,534428459.625085
769.8594,1.154399,0.631184,263.543,1.514295,534428459.625101
770.7969,1.154399,0.631184,265.5352,1.523939,534428459.641682
771.6563,1.154399,0.631184,267.0586,1.534182,534428459.641778
772.7188,1.154399,0.631184,268.8516,1.535831,534428459.6418
773.8438,1.154399,0.631184,270.6328,1.542297,534428459.641821
775.0313,1.154399,0.63036,272.2266,1.482132,534428459.659152
776.2969,1.154399,0.621953,273.8906,1.452446,534428459.659256
777.8281,1.154399,0.610921,275.7422,1.415602,534428459.659288
779.0156,1.154399,0.602711,277.0781,1.415162,534428459.659309
780.6094,1.154399,0.5938,278.7305,1.376355,534428459.676428
782.2656,1.154399,0.583974,280.5234,1.37286,534428459.676515
783.8594,1.154399,0.575627,282.1875,1.363701,534428459.676537
785.1875,1.154399,0.57047,283.582,1.41179,534428459.676558
786.9219,1.154399,0.564839,285.6328,1.432761,534428459.693275
788.375,1.154399,0.559834,287.4961,1.453733,534428459.693359
789.8281,1.154399,0.554921,289.5469,1.448428,534428459.693382
791.1563,1.154399,0.550023,291.4102,1.507845,534428459.693403
792.625,1.154399,0.543477,293.6602,1.540922,534428459.709715
793.9531,1.154399,0.534337,295.7813,1.573405,534428459.709802
795.3438,1.154399,0.523198,297.9727,1.625754,534428459.709825
796.5313,1.154399,0.511006,300.0352,1.656229,534428459.709845
797.8594,1.154399,0.498601,302.2852,1.696541,534428459.727115
799.0625,1.154399,0.486516,304.3477,1.707601,534428459.727235
800.25,1.154399,0.475865,306.4688,1.731563,534428459.727316
801.3125,1.154399,0.466984,308.4609,1.745141,534428459.727354
802.4375,1.154399,0.458623,310.582,1.781545,534428459.743395
803.2969,1.154399,0.452046,312.375,1.798326,534428459.743478
804.2344,1.154399,0.445058,314.3672,1.82924,534428459.743499
805.0313,1.154399,0.435704,316.418,1.845132,534428459.743515
