x,l,a,y,p,t
143.375,0.928493,0.372426,253.8516,0.810194,534428359.197063
143.1719,0.929851,0.369069,255.1172,0.85087,534428359.19715
143.0469,0.931133,0.365407,256.4414,0.891921,534428359.197171
142.9844,0.932384,0.361958,257.5664,0.896991,534428359.197197
142.8438,0.933574,0.358678,258.7617,0.905125,534428359.214494
142.8438,0.934703,0.355733,259.7578,0.903456,534428359.214718
142.7813,0.935756,0.353566,260.6836,0.913726,534428359.214741
142.7813,0.936763,0.351613,261.5508,0.920635,534428359.214761
142.7813,0.937785,0.34969,262.4766,0.932343,534428359.232116
142.7813,0.938777,0.348256,263.1445,0.920574,534428359.232203
142.7813,0.939739,0.347508,263.7422,0.929547,534428359.232229
142.7813,0.940685,0.346867,264.1992,0.937309,534428359.232252
142.7813,0.941631,0.346471,264.5977,0.839436,534428359.249326
142.7813,0.942638,0.346059,264.8672,0.79152,534428359.249411
142.7813,0.94363,0.345387,264.9961,0.766448,534428359.249435
142.8438,0.944637,0.344807,264.9961,0.741377,534428359.249468
143.0469,0.945613,0.344243,264.9961,0.571053,534428359.265519
143.25,0.946636,0.343281,264.9961,0.479687,534428359.265599
143.4375,0.947734,0.342457,264.5977,0.415825,534428359.265619
143.7031,0.948848,0.34171,263.9414,0.366753,534428359.265646
144.0469,0.950084,0.341252,263.0742,0.31768,534428359.279616
144.375,0.95132,0.341252,262.0781,0.268432,534428359.279713
144.9063,0.95251,0.341252,260.4258,0,534428359.280326
196.5938,0.904735,0.43311,188.168,0.333333,534428359.933396
196.5938,0.904735,0.43311,187.8984,0.333333,534428359.969776
196.5938,0.904735,0.43311,187.6289,0.333333,534428359.970002
196.5313,0.904735,0.43311,187.3008,0.333333,534428359.970871
196.3281,0.904735,0.43311,186.9727,0.333333,534428360.003717
196.125,0.904735,0.43311,186.7031,0.333333,534428360.003821
196,0.904735,0.43311,186.5039,0.333333,534428360.003867
195.9219,0.904735,0.43311,186.375,0.333333,534428360.003957
195.7969,0.904735,0.43311,186.3047,0.333333,534428360.003993
195.7344,0.904735,0.43311,186.2344,0.333333,534428360.004028
195.6563,0.904735,0.43311,186.1758,0.333333,534428360.004059
195.6563,0.904735,0.43311,186.1055,0.333333,534428360.004169
195.6563,0.904735,0.43311,186.0469,0.333333,534428360.004204
195.6563,0.904735,0.43311,186.0469,0.333333,534428360.004263
195.7344,0.904735,0.43311,185.9766,0.166667,534428360.004295
195.9219,0.904735,0.43311,185.9063,0.083333,534428360.004408
196.2656,0.904735,0.43311,185.707,0.041667,534428360.015069
196.6563,0.904735,0.43311,185.5078,0,534428360.015183
197.125,0.904735,0.43311,185.1797,0,534428360.015231
197.5781,0.904735,0.43311,184.8516,0,534428360.015259
198.1094,0.904735,0.43311,184.3828,0,534428360.015286
198.7188,0.904735,0.43311,183.7852,0,534428360.015317
199.375,0.904735,0.43311,183.1172,0.173531,534428360.015341
200.0469,0.904735,0.43311,182.3906,0.215315,534428360.033436
201.0313,0.904735,0.43311,181.3359,0.257099,534428360.033531
201.8906,0.904735,0.43311,180.3398,0.260094,534428360.03358
202.8281,0.904735,0.43311,179.2734,0.268003,534428360.033605
203.8906,0.904735,0.43311,178.0078,0.273066,534428360.033632
205.0156,0.904735,0.43311,176.6836,0.277866,534428360.051326
206.1406,0.904735,0.434315,175.4297,0.284078,534428360.051417
207.2656,0.904735,0.437031,174.2344,0.303855,534428360.051445
208.1406,0.904735,0.439336,173.2969,0.313836,534428360.051486
209.2656,0.904735,0.441563,172.1719,0.323863,534428360.06802
210.3281,0.904735,0.443501,171.3164,0.331465,534428360.068149
211.3906,0.904735,0.445286,170.3789,0.344814,534428360.068203
212.375,0.904735,0.446919,169.6523,0.35292,534428360.068233
213.4375,0.904735,0.448384,168.9258,0.362422,534428360.083608
214.4375,0.904735,0.44965,168.3281,0.370821,534428360.083687
215.4375,0.904735,0.45107,167.7891,0.387099,534428360.08371
216.3594,0.904735,0.452336,167.332,0.393652,534428360.08373
217.4219,0.904735,0.453755,166.9336,0.404414,534428360.099856
218.4844,0.904735,0.455327,166.6055,0.378873,534428360.099942
219.5469,0.904735,0.456624,166.2656,0.386354,534428360.099965
220.5469,0.904735,0.458058,166.0078,0.394095,534428360.099995
221.6094,0.904735,0.459752,165.7383,0.403525,534428360.115621
222.5938,0.904735,0.461415,165.5391,0.383288,534428360.115702
223.6563,0.904735,0.463399,165.3398,0.388864,534428360.115722
224.4531,0.904735,0.465214,165.2109,0.395035,534428360.115739
225.5781,0.904735,0.467641,165.0703,0.398966,534428360.131739
226.3125,0.904735,0.469762,165.0117,0.408211,534428360.131816
227.1719,0.904735,0.472157,164.9414,0.413573,534428360.131834
228.0469,0.904735,0.475011,164.9414,0.417224,534428360.131851
228.7031,0.904735,0.476979,164.9414,0.412252,534428360.147088
229.4375,0.904735,0.478581,164.9414,0.416297,534428360.147159
230.0938,0.904735,0.480031,165.2109,0.418892,534428360.147177
230.625,0.904735,0.481312,165.668,0.422449,534428360.147198
231.2188,0.904735,0.481938,166.4648,0.430238,534428360.162884
231.6875,0.904735,0.482014,167.332,0.433516,534428360.162986
232.0156,0.904735,0.482014,168.457,0.436904,534428360.163031
232.2813,0.904735,0.482014,169.582,0.440203,534428360.163062
232.5469,0.904735,0.482014,171.2461,0.472929,534428360.17963
232.6875,0.904735,0.482014,172.7695,0.477378,534428360.179785
232.8125,0.904735,0.482014,174.6328,0.484752,534428360.179809
232.8906,0.904735,0.482014,176.5547,0.488345,534428360.179863
232.9531,0.904735,0.482014,178.4063,0.496499,534428360.196832
233.0156,0.904735,0.482014,180.3984,0.501587,534428360.196954
233.0156,0.904735,0.482014,182.7188,0.524231,534428360.196975
233.0156,0.904735,0.482014,184.4531,0.507426,534428360.196997
233.0156,0.904735,0.482014,186.5039,0.515188,534428360.212547
233.0156,0.904735,0.482014,188.4961,0.521301,534428360.212628
233.0156,0.904735,0.482014,190.418,0.505182,534428360.212645
233.0156,0.904735,0.482014,192.2109,0.510446,534428360.21266
232.9531,0.904735,0.482014,194.4023,0.51585,534428360.229812
232.8125,0.904735,0.482014,196.125,0.521157,534428360.229931
232.625,0.904735,0.482014,198.0469,0.521919,534428360.22996
232.3594,0.904735,0.482014,200.0391,0.525314,534428360.22998
232.0938,0.904735,0.482014,201.832,0.529519,534428360.247208
231.8281,0.904735,0.482014,203.6953,0.533618,534428360.247292
231.5625,0.905788,0.482014,205.6172,0.534259,534428360.247314
231.2188,0.90742,0.482014,207.3398,0.537716,534428360.247333
230.7656,0.909114,0.482014,209.332,0.536025,534428360.263778
230.2969,0.910793,0.482014,211.1836,0.554173,534428360.263866
229.7031,0.912441,0.482014,213.3164,0.557129,534428360.263888
229.1094,0.913951,0.482014,215.0391,0.560826,534428360.26391
228.2344,0.915431,0.482014,217.3594,0.563948,534428360.280007
227.4375,0.916728,0.482014,219.4102,0.56177,534428360.280178
226.5781,0.917766,0.482014,221.2734,0.566735,534428360.280223
225.5781,0.918712,0.482014,223.4648,0.56937,534428360.280245
224.6563,0.919582,0.482014,225.3164,0.595336,534428360.297068
223.5938,0.920314,0.482014,227.1797,0.600055,534428360.29719
222.4688,0.920955,0.482014,229.3008,0.604425,534428360.297237
221.6094,0.921489,0.482014,230.6953,0.60894,534428360.29726
220.5469,0.921962,0.482014,232.4883,0.600167,534428360.313504
219.4844,0.922359,0.482014,234.0117,0.604287,534428360.313634
218.4844,0.922695,0.482014,235.5352,0.6085,534428360.313661
217.4844,0.922969,0.482014,236.8711,0.61319,534428360.313681
216.4219,0.923259,0.482014,238.2539,0.617506,534428360.330179
215.4375,0.923595,0.482014,239.4492,0.621274,534428360.330308
214.375,0.923961,0.482014,240.7852,0.626565,534428360.330332
213.3125,0.924434,0.482014,242.0391,0.631275,534428360.330358
212.1094,0.92506,0.482014,243.3633,0.636378,534428360.346761
210.9219,0.925716,0.482014,244.6992,0.641365,534428360.346873
